Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-3,180117-002400,17-Jan-18,Journal,77111399,Geophysical Journal International,J,E-flow Oxford University Press,-,2017,209,2,Article ,Possibilities of inversion of satellite third-order gravitational tensor onto gravity anomalies: a case study for central Europe,MC,single Article missing,Missing content,-,Thomson Digital
Week-3,180117-001584,17-Jan-18,Journal,629774014,International Journal of Electrical and Computer Engineering,J,Institute of Advanced Engineering and Science,-,2018,8,1,Issue,-,MC,Whole issue missing,Missing content,-,Innodata Isogen Inc
Week-3,180116-005351,16-Jan-18,Journal,277654899,Open Sports Sciences Journal,J,E-flow Bentham Science Publishers Ltd,-,2017,10,1,Article ,Is Self-Administered Rating Scale for Pubertal Development a Predictor of Countermovement Jump in Young Soccer Players?,MC,single Article missing,Missing content,-,Spi
Week-3,180117-002943,17-Jan-18,Journal,78204799,Discrete and Continuous Dynamical Systems - Series B,J,American Institute of Mathematical Sciences,-,2017,22,5,Article ,EVENTUAL SMOOTHNESS AND ASYMPTOTIC BEHAVIOUR OF SOLUTIONS TO A CHEMOTAXIS SYSTEM PERTURBED BY A LOGISTIC GROWTH,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180117-003043,17-Jan-18,Journal,76829199,Cerebral Cortex,J,E-flow Oxford University Press,-,2017,27,3,Article ,Homer1 Scaffold Proteins Govern Ca2+ Dynamics in Normal and Reactive Astrocytes,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180117-003853,17-Jan-18,Journal,334653999,GERMS,J,European Academy of HIV/AIDS and Infectious Diseases,-,2017,7,4,Article,"Observed HIV drug resistance associated mutations amongst naïve immunocompetent children in Yaoundé, Cameroon",MC,single Article missing,Missing content,-,Spi
Week-3,180117-003664,17-Jan-18,Journal,78339799,IEEE Transactions on Dependable and Secure Computing,J,E-flow IEEE,-,2018,15,1,Article,Faultprog: Testing the Accuracy of Binary-Level Software Fault Injection,MC,single Article missing,Missing content,-,Innodata Isogen Inc
Week-3,180117-006152,17-Jan-18,Journal,77219499,Wear,J,E-Flow Elsevier,-,2018,396-397,-,Article,A concept for reducing PM10 emissions for car brakes by 50%,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Changes in the life cycle environmental footprint of egg production in Canada from 1962 to 2012,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Sustainable reuse of excavation soil in cementitious composites,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Molecular disruption through acid injection into waste activated sludge e A feasibility study to improve the economics of sludge dewatering,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental life cycle assessment of long-term organic rice production in subtropical China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,CO2-enhanced and humidified operation of a micro-gas turbine for carbon capture,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Bench scale catalytic fast pyrolysis of empty fruit bunches over low cost catalysts and HZSM-5 using a fixed bed reactor,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Enabling low-carbon emissions for sustainable development in Asia and beyond,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental consequences of introducing genetically modified soy feed in Sweden,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Dry grinding of gears for sustainable automotive transmission production,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A decision-support model for selecting additive manufacturing versus subtractive manufacturing based on energy consumption,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Ecological restoration by afforestation may increase groundwater depth and create potentially large ecological and water opportunity costs in arid and semiarid China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Using a fuzzy TOPSIS-based scenario analysis to improve municipal solid waste planning and forecasting: A case study of Canary archipelago (1999e2030),MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Assessing carbon footprints of cities under limited information,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A collaborative web service exploiting collective rules and evidence integration to support sustainable orthodontic decisions,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Effects of sea level rise on economic development and regional disparity in China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Grafting of CuFe12O19 nanoparticles on CNT and graphene: Ecofriendly synthesis, characterization and photocatalytic activity",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Analysis of carbon emissions reduction of China's metallurgical industry,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Application of soft computing methods for predicting the elastic modulus of recycled aggregate concrete,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Investigation of 2-nitrophenol solar degradation in the simultaneous presence of K2S2O8 and H2O2: Using experimental design and artificial neural network,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Optimal water utilization and allocation in industrial sectors based on water footprint accounting in Dalian City, China",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Algorithms applied in decision-making for sustainable transport,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental versus economic performance in the EU ETS from the point of view of policy makers: A statistical analysis based on copulas,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,The comprehensive environmental efficiency of socioeconomic sectors in China: An analysis based on a non-separable bad output SBM,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Influence of carbon to nitrogen ratio on nitrous oxide emission in an Integrated Fixed Film Activated Sludge Membrane BioReactor plant,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental assessment of allergenic risk provoked by airborne grass pollen through forecast model in a Mediterranean region,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,The optimal research and development portfolio of low-carbon energy technologies: A study of China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Decomposition of energy efficiency and energy-saving potential in China: A three-hierarchy meta-frontier approach,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Thermochemical treatment of non-metallic residues from waste printed circuit board: Pyrolysis vs. combustion,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Best Available Techniques: An integrated method for multicriteria assessment of reference installations,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Life-cycle assessment of forest harvesting and transportation operations in Tennessee,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Programs for best dairy management practice in Brazil and their applications,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Review on environmental models in the food chain - Current status and future perspectives,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Improving cracking resistance of cement mortar by thermo-sensitive poly N-isopropyl acrylamide (PNIPAM) gels,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Local government's contribution to low carbon mobility transitions,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Quantifying parameter uncertainty in reservoir operation associated with environmental flow management,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Sustainable energy action plans at city level: A Portuguese experience and perception,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A comparative study of a full value-chain water footprint assessment using two international standards at a large-scale hog farm in China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"A discursive, many-objective approach for selecting more-evolved urban vulnerability assessment models",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Design of energy efficient reactive solvents for post combustion CO2 capture using computer aided approach,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,On optimization of thermal sensation satisfaction rate and energy efficiency of public rooms: A case study,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Energy gap method (EGM) to increase energy efficiency in industrial processes: Successful cases in polymer processing,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Circular Economy in the building sector: Three cases and a collaboration tool,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Full recovery of value-added compounds from citrus canning processing water,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A novel and green CO2 adsorbent developed with high adsorption properties in a coal mine refuge chamber,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Quantification of mains water savings from decentralised rainwater, greywater, and hybrid rainwater-greywater systems in tropical climatic conditions",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,An on demand chilling system: Activated carbon based desorptive cooling,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Removal of Cr(VI) from aqueous solutions via reduction and absorption by green synthesized iron nanoparticles,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Green Public Procurement, missing concepts and future trends - A critical review",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,How does state-owned shares affect double externalities and industrial performance: Evidence from China's exhaustible resources industry,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Green teams: A collaborative training model,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Environmental regulation, industrial innovation and green development of Chinese manufacturing: Based on an extended CDM model",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Dyeing of recycled Poly(lactic acid) fibers from disposable packages flake with low energy consumption and effluent,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Production of cleaner mill scale by dynamic separation of the mill scale from the fast-moving flume water at a hot rolling mill,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Controllable degradation of polyurethane elastomer via selective cleavage of CeO and CeN bonds,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Does foreign direct investment drive environmental degradation in China? An empirical study based on air quality index from a spatial perspective,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Renewable energy utilization method: A novel Insulated Gate Bipolar Transistor switching losses prediction model,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Widening the perspective in greenhouse gas emissions accounting: The way forward for supporting climate and energy policies at municipal level,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Implementation of biomass boilers for heating and domestic hot water in multi-family buildings in Spain: Energy, environmental, and economic assessment",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Prediction of hourly solar radiation in Abu Musa Island using machine learning algorithms,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Influence of the temperature on energy management in battery-ultracapacitor electric vehicles,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Building a sustainable development model for China's poverty-stricken reservoir regions based on system dynamics,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A novel process for obtaining high quality cellulose acetate from green landscaping waste,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Mechanical and durability performance of concrete produced with recycled aggregates from Greek construction and demolition waste plants,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Unravelling the potential of energy efficiency in the Colombian oil industry,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"A novel pyro-hydrochar via sequential carbonization of biomass waste: Preparation, characterization and adsorption capacity",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Sustainable fuel portfolio optimization: Integrated fuzzy multi-objective programming and multi-criteria decision making,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Robust optimization for integrated scrap steel charge considering uncertain metal elements concentrations and production scheduling under time-of-use electricity tariff,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A clean approach for potential continuous mass production of high-molecular-weight polylactide fibers with fully stereo-complexed crystallites,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Tribological study of imidazolium and phosphonium ionic liquid-based lubricants as additives in carboxylic acid-based natural oil: Advancements in environmentally friendly lubricants,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Recycled high-density polyethylene plastics added with lead oxide nanoparticles as sustainable radiation shielding materials,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A system dynamics-based environmental benefit assessment model of construction waste reduction management at the design and construction stages,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Potential for energy recovery and greenhouse gas reduction through waste-to-energy technologies,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,The role of modularity in sustainable design: A systematic review,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Cleaner production of spherical nanostructure chromium oxide (Cr2O3) via a facile combination membrane and hydrothermal approach,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,The drivers of eco-innovation and its impact on performance: Evidence from China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Designing a municipal sustainable energy strategy using multi-criteria decision analysis,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental modelling of aluminium based components manufacturing routes: Additive manufacturing versus machining versus forming,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Application of MgeAl-modified biochar for simultaneous removal of ammonium, nitrate, and phosphate from eutrophic water",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Carbon emissions and optimal scale of China's manufacturing agglomeration under heterogeneous environmental regulation,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Hybrid life cycle assessment (LCA) will likely yield more accurate results than process-based LCA,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Moisture sensitivity and mechanical performance assessment of warm mix asphalt containing by-product steel slag,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A cleaning process for the removal and stabilisation of arsenic from arsenic-rich lead anode slime,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Aqueous process intensification through enhanced oxygen mass transfer using oxygen vector: An application to cleaner leaching,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Life-time reliability based optimization of bridge maintenance strategy considering LCA and LCC,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Analyzing the effects of the benchmark local initiatives of Covenant of Mayors signatories,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Phenomenological determination of mass transfer parameters of oil extraction from grape biomass waste,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,An inquiry into water transfer network of the Yangtze River Economic Belt in China,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Volatilization of mercury in coal during conventional and microwave drying and its potential guidance for environmental protection,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Electricity storage compared to net metering in residential PV applications,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,A study on the contribution of industrial restructuring to reduction of carbon emissions in China during the five Five-Year Plan periods,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Ambivalent urban sustainability transitions: Insights from Brisbane's building sector,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Producer cities and consumer cities: Using production- and consumption-based carbon accounts to guide climate action in China, the UK, and the US",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Bayesian network method for decision-making about the social sustainability of infrastructure projects,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Assessment of agroforestry residue potentials for the bioeconomy in the European Union,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Sustainable crop rotation for improving crop productivity and environmental safety: a book review,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Experimental investigation of the passive cooled free-standing photovoltaic panel with fixed aluminum fins on the backside surface,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Environmental assessment of solar thermal systems for the industrial sector,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Investigating the impact of sustainability in the production of aeronautical subscale components,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Desulfurization of fuels with sodium borohydride under the catalysis of nickel salt in polyethylene glycol,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Enhanced adsorption of arsenic onto alum sludge modified by calcination,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Characteristics and mechanisms of microcystin-LR adsorption by giant reed-derived biochars: Role of minerals, pores, and functional groups",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Multi-scale water network optimization considering simultaneous intra- and inter-plant integration in steel industry,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,Assessing the potential environmental impact of woody biomass using quantitative universal exergy,MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"Fibrous polyethylenimine/polyvinyl chloride crosslinked adsorbent for the recovery of Pt(IV) from acidic solution: Adsorption, desorption and reuse performances",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"A review of management theories in the context of quality, environmental and social responsibility voluntary standards",MC,single Article missing,Missing content,-,Aptara
Week-3,180113-002206,13-Jan-18,Journal,77017299,Journal of Cleaner Production,J,E-Flow Elsevier,-,2018,176,-,Article,"A company-oriented model for the assessment of raw material supply risks, environmental impact and social implications",MC,single Article missing,Missing content,-,Aptara
