Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Correction Field,Correction Type,Sub KPI,Precision/Recall,CAR Supplier
Week-19,180509-000021,9-May-18,Journal,346242699,Central European Journal of Nursing and Midwifery,J,University of Ostrava,-,2017,8,4,Article,FACTORS ASSOCIATED WITH CHILDBIRTH – RELATED FEAR AMONG SLOVAK WOMEN,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-000021,9-May-18,Journal,346242699,Central European Journal of Nursing and Midwifery,J,University of Ostrava,-,2017,8,4,Article,WORKPLACE EMPOWERMENT AND JOB SATISFACTION IN PORTUGUESE NURSING STAFF: AN EXPLORATORY STUDY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-004579,8-May-18,Journal,259427899,International Journal of Pure and Applied Mathematics,J,Academic Press,-,2018,118,18SpecialIssueB,Article,A Study on the Impact of Pradhan Mantri Schemes Towards the Upliftment of Scheduled Caste Population with Reference to Kammattipadam Ernakulam District,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180505-002236,5-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,2.8SpecialIssue8,Article,Cloud security using self-acting spontaneous honeypots,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-008581,8-May-18,Journal,295678699,Siberian Electronic Mathematical Reports,J,Sobolev Institute of Mathematics,-,2017,14,-,Article,THE GENERALIZED DETERMINANT AND ITS APPLICATION TO THE ENUMERATION OF PERMUTATIONS,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-008141,8-May-18,Journal,273540999,Kinetic and Related Models,J,American Institute of Mathematical Sciences,-,2018,11,1,Article,DYNAMICAL PRESSURE IN A POLYATOMIC GAS: INTERPLAY BETWEEN KINETIC THEORY AND EXTENDED THERMODYNAMICS,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-008722,8-May-18,Journal,263718299,Research Journal of Pharmacy and Technology,J,E-flow PDF Research Journal of Pharmacy and Technology,-,2018,11,1,Article,Casein Composites as Alternative Biodegradable Polymers,Single Article missing,Missing content,-,-,Spi
Week-19,180508-009541,8-May-18,Journal,77110599,Bioinformatics,J,E-flow Oxford University Press,-,2017,33,3,Article,ARResT/Interrogate: an interactive immunoprofiler for IG/TR NGS data,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-008228,8-May-18,Journal,77036799,"Ecology, Environment and Conservation",J,E-FLOW PDF EM International,-,2017,23,4,Article,Practical realization of ERS data application for quality selection of localities during automated small-scale mapping,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-003942,8-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2017,9,12,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180508-009938,8-May-18,Journal,263719199,Journal of Global Pharma Technology,J,Journal of Global Pharma Technology,-,2017,9,11,Article,Epidemiological Survey of Intentional and Non- Intentional Poisoning Cases in Iraq during 2014-2016,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-010107,8-May-18,Journal,78550099,Surgical Innovation,J,E-Flow Sage Publications,-,2018,25,2,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180508-013212,8-May-18,Journal,78349999,Entropy,J,MDPI AG,-,2018,20,2,Article,Scaling-Laws of Flow Entropy with Topological Metrics of Water Distribution Networks,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-004824,8-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,Optimizing webpage relevancy using page ranking and content based ranking,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-005430,8-May-18,Journal,641518906,Acta Crystallographica Section E: Crystallographic Communications,J,E-flow IUCR,-,2018,74,-,Article,Studying weak interactions in crystals at high pressures: when hardware matters,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-004546,8-May-18,Journal,358117199,Biodiversitas,J,Society for Indonesian Biodiversity,-,2018,19,2,Article,"Biological aspects of Longfin Mojarra (Pentaprion longimanus, Cantor 1849) in north coast of Central Java, Indonesia",Single Article missing,Missing content,-,-,Spi
Week-19,180508-006213,8-May-18,Journal,298655499,ARPN Journal of Engineering and Applied Sciences,J,Asian Research Publishing Network,-,2018,13,8,Article,FIBER GYPSUM CONCRETE COMPOSITES WITH USING VOLCANIC TUFF SAWING WASTE,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-005835,8-May-18,Journal,76267299,Biology of Reproduction,J,E-flow Oxford University Press,-,2018,98,5,Article,New insights on a NGF-mediated pathway to induce ovulation in rabbits (Oryctolagus cuniculus)†,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180505-005130,5-May-18,Journal,78511399,Journal of Mathematical Sciences (United States),J,E-Flow Springer,-,2017,224,4,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180508-014178,8-May-18,Journal,77080799,Cahiers de Biologie Marine,J,Station Biologique de Roscoff,-,2018,59,2,Article,"Confirmation of the presence of the bigeye thresher Alopias superciliosus in the Tyrrhenian Sea, with first parasitological notes for the Mediterranean Sea",Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-012608,8-May-18,Journal,644487437,EasternEuropean Journal of Enterprise Technologies,J,Technology Center,-,2015,2,9,Article,The virtual model method in the metrological provision of automated design and control,Single Article missing,Missing content,-,-,Spi
Week-19,180508-000109,8-May-18,Journal,78715199,International Journal of Biological Sciences,J,Ivyspring International Publisher,-,2018,14,6,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180507-013535,7-May-18,Journal,294838899,Sustainability (Switzerland),J,MDPI AG,-,2018,10,5,Article,The Bio-Inspired Optimization of Trading Strategies and Its Impact on the Efficient Market Hypothesis and Sustainable Development Strategies,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180509-008655,9-May-18,Journal,79925199,Alzheimer's Research and Therapy,J,E-flow BioMed Central,-,2018,10,1,Article,A language-based sum score for the course and therapeutic intervention in primary progressive aphasia,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-010904,9-May-18,Journal,315961199,Atmosphere,J,MDPI AG,-,2017,8,11,Article,"Atmospheric Processing and Variability of Biological Ice Nucleating Particles in Precipitation at Opme, France",Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-005055,8-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,2.26SpecialIssue26,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180505-002311,5-May-18,Journal,329988099,International Journal of Power Electronics and Drive Systems,J,Institute of Advanced Engineering and Science,-,2018,9,1,Article,Small-Signal AC Model and Closed Loop Control of Interleaved Three-Phase Boost Converter,Single Article missing,Missing content,-,-,SPI
Week-19,180509-005414,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,A ‘‘writing’’ strategy for shape transition with infinitely adjustable shaping sequences and in situ tunable 3D structures†,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005414,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Double-cocatalysts promote charge separation efficiency in CO2 photoreduction: spatial location matters,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005414,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Hierarchical self-assembly of a bulk metamaterial enables isotropic magnetic permeability at optical frequencies,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005414,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,The pursuit of solid-state electrolytes for lithium batteries: from comprehensive insight to emerging horizons,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005414,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Annihilation upconversion in nanoconfinement: solving the oxygen quenching problem,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005198,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Conductive polymers for next-generation energy storage systems: recent progress and new functions,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005198,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Post-annealing of MAPbI3 perovskite films with methylamine for efficient perovskite solar cells†,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005198,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Thermoresponsive low-power light upconverting polymer nanoparticles,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005198,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Controlled assembly of SiOx nanoparticles in graphene,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005198,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Design principles for block polymer organic double heterojunction solar cells,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-002072,9-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2018,10,-,Article,A Survey on Implementation of Recent Reversible Watermarking Techniques in Medical Images and Other Applications,Single Article missing,Missing content,-,-,Spi
Week-19,180508-004007,8-May-18,Journal,661922418,"International Journal of Innovation, Creativity and Change",J,Primrose Hall Publishing Group,-,2018,4,1,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180509-007915,9-May-18,Journal,76203299,Annali dell'Istituto Superiore di Sanita,J,Istituto Superiore di Sanita,-,2017,53,3,Article,Molecular characterization of Neisseria gonorrhoeae on non-cultured specimens from multiple anatomic sites,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-003250,9-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2018,10,2SpecialIssue,Article,"Finite Element model Based On 2D- Deform Software for the Analysis for cutting temperature, and cutting forces in Cryogenic CO2 coolant in Conventional Machining",Single Article missing,Missing content,-,-,Spi
Week-19,180509-005301,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,Sono-assembly of nanostructures via tyrosine– tyrosine coupling reactions at the interface of acoustic cavitation bubbles†,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-008788,9-May-18,Journal,77211399,Neural Plasticity,J,E-Flow Hindawi Publishing,-,2018,2018,-,Article,Palmitoylation as a Functional Regulator of Neurotransmitter Receptors,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-011707,9-May-18,Journal,909864160,"Journal of the Society of Powder Technology, Japan",J,Web Portal J-Stage,-,2017,54,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-004571,9-May-18,Journal,652414055,International Journal of Emotional Education,J,University of Malta,-,2018,10,1,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180509-002275,9-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,Exploration of Device in Mechanical Properties - Treated Coir Sheath by Epoxy Resin expenditure Fuzzy Logic Rule,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180509-002275,9-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,Investigational of optimization in machining substitute - Fuzzy Logic on WEDM by O2 Steel,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180509-005254,9-May-18,Journal,78120999,Przemysl Chemiczny,J,E-flow PDF Wydawnictwo SIGMA-NOT,-,2018,97,4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180507-006214,7-May-18,Journal,299949699,Journal of the Hellenic Veterinary Medical Society,J,Hellenic Veterinary Medical Society,-,2018,69,1,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180509-008456,9-May-18,Journal,634690400,Iranian Journal of Blood and Cancer,J,Iranian Pediatric Hematology and Oncology Society,-,2018,10,1,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180508-004283,8-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,2,Article,Optimal risk computation on precious metal’s assets diversification,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180509-005278,9-May-18,Journal,636075905,Materials Horizons,J,E-Flow Royal Society of Chemistry,-,2016,3,6,Article,An antithrombotic hydrogel with thrombinresponsive fibrinolytic activity: breaking down the clot as it forms,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180505-002407,5-May-18,Journal,329990999,Economic Annals-XXI,J,Institute of Society Transformation,-,2014,2014,3-4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-005578,8-May-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,25,Article,Analysing the Mediating Effect of Customer Satisfaction on the Relationship between Service Quality and Customer Loyalty in Indian Organized Retail Sector,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-005926,9-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,77SpecialIssue,Article,Comparative Study of DC-DC Boost Converters for Renewable Energy System,Single Article missing,Missing content,-,-,Spi
Week-19,180509-007052,9-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,77SpecialIssue,Article,Firefly Algorithm Based Reactive Power Optimization,Single Article missing,Missing content,-,-,Spi
Week-19,180507-006226,7-May-18,Journal,78917899,Zeitschrift fur Evaluation,J,E-Flow PDF  Waxmann Verlag GmbH,-,2018,17,1,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-19,180510-010600,10-May-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,TEACHING ENGLISH GRAMMAR TO ENGINEERING STUDENTS AND IMPROVING ITS EFFICIENCY IN THE CONTEXT OF THE EDUCATIONAL PROGRAM IN TYUMEN INDUSTRIAL UNIVERSITY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-010013,10-May-18,Journal,77635099,Journal of Chemical Physics,J,E-flow AIP (American Institute of Physics),-,2014,140,4,Article,Interplay of radiative and nonradiative transitions in surface hopping with radiation-molecule interactions,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-010047,9-May-18,Journal,77079599,Bulletin of Volcanology,J,E-Flow Springer,-,2018,80,3,Article,"Tephra and cryptotephra in a ~ 60,000-year-old lacustrine sequence from the Fucino Basin: new insights into the major explosive events in Italy",Single Article missing,Missing content,-,-,Spi
Week-19,180510-005784,10-May-18,Journal,79608899,Energies,J,MDPI AG,-,2018,11,5,Article,A Reliability Assessment of the Hydrostatic Test of Pipeline with 0.8 Design Factor in theWest–East China Natural Gas Pipeline III,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-005717,10-May-18,Journal,77107499,Geografia Fisica e Dinamica Quaternaria,J,Comitato Glaciologico Italiano,-,2017,40,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-006836,10-May-18,Journal,78289499,Rehabilitacja Medyczna,J,E-flow PDF Wyzsza Szkola Administracji,-,2017,21,3,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180507-007037,7-May-18,Journal,79023899,Pertanika Journal of Social Sciences and Humanities,J,Universiti Putra Malaysia,-,2017,25,SpecialIssue ,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-000707,10-May-18,Journal,78945099,BioResources,J,North Carolina State University,-,2018,13,3,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180509-010495,9-May-18,Journal,908891715,International Journal of Information Technology Project Management,J,E-flow IGI Global,-,2017,8,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-000667,10-May-18,Journal,79941999,Geomechanics and Engineering,J,Techno Press,-,2018,14,4,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180507-002134,7-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,-,Article,A mechanism for identifying the guilt agent in a network us-ing vector quantization and skew Gaussian distribution,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180508-007026,8-May-18,Journal,78065799,Italian Journal of Food Science,J,Chiriotti Editori,-,2018,30,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-009894,9-May-18,Journal,79748899,AACL Bioflux,J,BIOFLUX SRL,-,2018,11,2,Article ,Bioactivity of extracts from ascidians collected in North Sulawesi as seeds of marine-derived drugs,Single Article missing,Missing content,-,-,Spi
Week-19,180510-008616,10-May-18,Journal,312201599,Transitional Waters Bulletin,J,University of Salento,-,2012,6,2,Article ,MANOSS - a manually operated suction sampler for hard bottom benthos,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-010214,8-May-18,Journal,76457799,Journal of Medical Entomology,J,E-flow Oxford University Press,-,2018,55,2,Article ,Intrapuparial Development of Sarconesia chlorogaster (Diptera: Calliphoridae) for Postmortem Interval Estimation (PMI),Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-004092,9-May-18,Journal,298817299,Scientific Reports,J,E-flow Nature Publishing Group,-,2017,7,-,Article ,Pulsed Laser Beam Welding of Pd43Cu27Ni10P20 Bulk Metallic Glass,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-003701,10-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,79SpecialIssue,Article,Study on Awareness and Behavior among Citizens in Some Regions on Health Insurance Benefits on False Tooth of the Elderly,Single Article missing,Missing content,-,-,Spi
Week-19,180510-004565,10-May-18,Journal,336450599,Microbiome,J,E-flow BioMed Central,-,2018,6,1,Article,A comparison of methods used to unveil the genetic and metabolic pool in the built environment,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180510-004220,10-May-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FABRICATION AND AUTOMATION OF SEED SOWING MACHINE USING IOT,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-007330,10-May-18,Journal,661922422,International Journal of Engineering and Technology(UAE),J,Science Publishing Corporation Inc,-,2018,7,1.1SpecialIssue1,Article,EMG extractor and blink detection for human health monitoring,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180510-012502,10-May-18,Journal,76322899,Clinical Science,J,Portland Press Ltd,-,2018,132,2,Article,Sex-dependent differences in inflammatory responses during liver regeneration in a murine model of acute liver injury,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180510-010583,10-May-18,Journal,79001799,Espacios,J,SciELO-Scientific Electronic Library Online,-,2018,39,18,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180510-012886,10-May-18,Journal,263718299,Research Journal of Pharmacy and Technology,J,E-flow PDF Research Journal of Pharmacy and Technology,-,2017,10,11,Article,Relationship between Cardiopulmonary function Metabolic Syndrome Indices,Single Article missing,Missing content,-,-,Spi
Week-19,180510-012886,10-May-18,Journal,263718299,Research Journal of Pharmacy and Technology,J,E-flow PDF Research Journal of Pharmacy and Technology,-,2017,10,11,Article,Effects of Green Tea intake and Flexible Exercise on Oxidative Stress and Catecholamines,Single Article missing,Missing content,-,-,Spi
Week-19,180509-008508,9-May-18,Journal,263712699,International Journal of Applied Pharmaceutics,J,Innovare Academics Sciences Pvt. Ltd,-,2018,10,2,Article,A HPLC-MS/MS METHOD DEVELOPMENT AND VALIDATION FOR THE SIMULTANEOUS DETERMINATION OF BISOPROLOL AND ENALAPRIL IN THE PRESENT OF ENALAPRILAT IN HUMAN PLASMA,Single Article missing,Missing content,-,-,Spi
Week-19,180509-008508,9-May-18,Journal,263712699,International Journal of Applied Pharmaceutics,J,Innovare Academics Sciences Pvt. Ltd,-,2018,10,3,Issue,-,Whole issue missing,Missing content,-,-,Spi
Week-19,180509-008508,9-May-18,Journal,79637399,International Journal of Green Pharmacy,J,BRNSS Publication Hub,-,2017,11,4,Article,Development of methods for the chromatographic identification of active pharmaceutical ingredient from group of angiotensin-converting enzyme inhibitors in pharmaceuticals,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180508-006142,8-May-18,Journal,358116899,"Journal of Telecommunication, Electronic and Computer Engineering",J,Universiti Teknikal Malaysia Melaka,-,2018,10,1-10,Article,Using Game Engine for Online 3D Terrain Visualization with Oil Palm Tree Data,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-008700,10-May-18,Journal,77563899,Sadhana - Academy Proceedings in Engineering Sciences,J,E-Flow Springer,-,2018,43,5,Article,Reliability study of high gain DC-DC converters based on RRPP I-IIA configuration for shipboard power system,Single Article missing,Missing content,-,-,Spi
Week-19,180508-009690,8-May-18,Journal,263712699,International Journal of Applied Pharmaceutics,J,Innovare Academics Sciences Pvt. Ltd,-,2018,10,3,Article,BILAYER TABLET OF TRAMADOL AND GABAPENTIN FOR COMBINATION PHARMACOTHERAPY OF NEUROPATHIC PAIN: DEVELOPMENT AND CHARACTERIZATION,Single Article missing,Missing content,-,-,Spi
Week-19,180510-013420,10-May-18,Journal,295010699,Rendiconti Online Societa Geologica Italiana,J,Societa Geologica Italiana,-,2018,44,-,Article,The Subiaco Stone and the early studies on the carbonate successions of the upper aniene valley,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-007592,9-May-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,23,Article,Role of Beneish M-score Model in Detecting of Earnings Management Practices: Empirical Study in Listed Banks of Iraqi Stock Exchange,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-005268,10-May-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,22,Article,Demonetisation of Legal Tender Money in India: Boon or Bane to the Parallel Economy; A Hypothetical Inquiry,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-004618,11-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,77SpecialIssue,Article,Voltage Profile Improvement and Line Loss Reduction in Radial Distribution System with Distributed Generation Integration,Single Article missing,Missing content,-,-,Spi
Week-19,180510-014933,10-May-18,Journal,76730699,American Journal of Hypertension,J,E-flow Oxford University Press,-,2018,31,6,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-004018,11-May-18,Journal,322386299,XLinguae,J,Slovenska Vzdelavacia Obstaravacia,-,2018,11,2,Article,Logical and linguistic strategies for translating complex sentences in literary texts of natural languages,Single Article missing,Missing content,-,-,Spi
Week-19,180511-006948,11-May-18,Journal,79933499,Pharmacognosy Journal,J,EManuscript Technologies,-,2018,10,2,Article,Antioxidative Properties of Blighia sapida K.D. Koenig Stem Bark Extract and Inhibitory Effects on Carbohydrate Hydrolyzing Enzymes Associated with Non-Insulin Dependent Diabetes Mellitus,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-004210,11-May-18,Journal,637630102,Frontiers in Bioengineering and Biotechnology,J,Frontiers Media S. A,-,2017,5,-,Article,Smart Materials Meet Multifunctional Biomedical Devices: Current and Prospective Implications for Nanomedicine,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180511-004068,11-May-18,Journal,322386299,XLinguae,J,Slovenska Vzdelavacia Obstaravacia,-,2018,11,2,Article,And all the worlds will have one start … (on the semantic load of the lexical unit love in the poetry by A. Tolstoy),Single Article missing,Missing content,-,-,Spi
Week-19,180511-003237,11-May-18,Journal,290219199,Journal of Advanced Research in Dynamical and Control Systems,J,"Institute of Advanced Scientific Research, Inc.",-,2018,10,5SpecialIssue,Article,An Efficient Fault Tolerant and Cost Optimized Power Model for Distributed Power Generation System,Single Article missing,Missing content,-,-,Spi
Week-19,180511-003933,11-May-18,Journal,274827499,World Applied Sciences Journal,J,International Digital Organization for Scientific Information,-,2013,22,1,Article,The Effect of Access and out of Pocket Payment on the Utilization of Physicians services,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-002380,11-May-18,Journal,77640899,Management Science,J,INFORMS Inst.for Operations Res.and the Management Sciences,-,2018,64,5,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-006095,11-May-18,Journal,77569999,SIAM Journal on Numerical Analysis,J,Society for Industrial and Applied Mathematics Publications,-,2009,47,3,Article,EXPLICIT UPPER BOUNDS FOR DUAL NORMS OF RESIDUALS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-004930,11-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,77SpecialIssue,Article,Chaos Control of Luo Converter for Improving the Reliability,Single Article missing,Missing content,-,-,Spi
Week-19,180511-007419,11-May-18,Journal,79153699,International Journal of Applied Business and Economic Research,J,Serials Publications,-,2017,15,22,Article,Entrepreneurship Education and Taking/Receiving & Giving (TRG) Motivationson Entrepreneurial Intention: Do Vocational School Students Need an Entrepreneurial Motivator?,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-002440,11-May-18,Journal,295802099,International Journal of Applied Engineering Research,J,Research India Publications,-,2015,10,2SpecialIssue,Article,Drill Wear Monitoring Using ANFIS,Single Article missing,Missing content,-,-,SPI
Week-19,180511-002423,11-May-18,Journal,654587232,Astra Salvensis,J,Transilvanian Association for the Literarure and Culture of Romanian People (ASTRA),-,2018,6,1,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180509-010474,9-May-18,Journal,322976499,Rassegna Italiana di Criminologia,J,E-Flow PDF  Pensa MultiMedia,-,2018,2018,1,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-014923,10-May-18,Journal,331030099,IEEE Access,J,E-flow IEEE,-,2017,5,-,Article,Experimental Study on Extreme Learning Machine Applications for Speech Enhancement,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180510-004807,10-May-18,Journal,298817299,Scientific Reports,J,E-flow Nature Publishing Group,-,2017,7,1,Article,PEO-based brush-type amphiphilic macro-RAFT agents and their assembled polyHIPE monolithic structures for applications in separation science,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-19,180511-005107,11-May-18,Journal,643108434,Frontiers in Chemistry,J,Frontiers Media S. A,-,2018,6,-,Article,Granulated Bog Iron Ores as Sorbents in Passive (Bio)Remediation Systems for Arsenic Removal,Single Article missing,Missing content,-,-,Thomson Digital
Week-19,180511-002031,11-May-18,Journal,79003599,Biomedica,J,Instituto Nacional de Salud,-,2017,37,Supplement2,Issue,-,Whole issue missing,Missing content,-,-,Thomson Digital
Week-19,180510-004481,10-May-18,Journal,297331899,Electronics,J,"University of Banja Luka, Faculty of Electrical Engineering",-,2016,5,4,Article,Characterizing Energy per Job in Cloud Applications,Single Article missing,Missing content,-,-,Thomson Digital
