Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Correction Field,Correction Type,Sub KPI,Precision/Recall,CAR Supplier
Week-17,180424-010036,24-Apr-18,Journal,297249199,Physical Review X,J,Web Portal American Physical Society,-,2015,5,4,Article,Controlled Population of Floquet-Bloch States via Coupling to Bose and Fermi Baths,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180424-010036,24-Apr-18,Journal,297249199,Physical Review X,J,Web Portal American Physical Society,-,2015,5,4,Article,Single-Crystal Diamond Nanobeam Waveguide Optomechanics,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-010481,25-Apr-18,Journal,80006399,Automatika,J,E-flow Taylor and Francis,-,2017,58,2,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,RELIABILITY ANALYSIS OF A WIRE DRAWING SYSTEM WITH MANDATORY REST PERIOD,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,"STUDY ON MECHANICAL AND TRIBOLOGICAL BEHAVIOUR OF ANGORA, KENAF AND RAMIE HYBRID REINFORCED EPOXY COMPOSITES",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN FOR CRASHWORTHINESS OF AN AUTOMOTIVE SUB-SYSTEM USING CAE TECHNIQUES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,MICROSTRUCTURAL AND MECHANICAL PROPERTIES OF AL6061/GR COMPOSITES PROCESSED THOUGH STIR CASTING,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,IMPLEMENTATION OF MOVING OBJECT DETECTION AND CATEGORIZATION FROM HEVC COMPRESSED SURVEILLANCE VIDEO,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,ATTENUATION OF ACOUSTIC NOISE FROM SUPERSONIC JET NOZZLE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND ANALYSIS OF A NEW AIRFOIL FOR RC AIRCRAFTS AND UAVS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,CHEMICALLY TREATED SAW DUST AS ADSORBENT TO REMOVE PHENOL FROM WASTEWATER,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DEVELOPMENT OF ADVANCED METHODOLOGY FOR GENERATING REDUCED-ORDER MODELS OF LINEAR SUB CIRCUITS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EXPERIMENTAL INVESTIGATION ON MECHANICAL BEHAVIOUR OF CENOSPHERE REINFORCED EPOXY COMPOSITES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FLOW CHARACTERISTICS OF IMPINGING JETS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,INVESTIGATION OF STEADY STATE FORCED CONVECTION HEAT TRANSFER IN A NANOFLUID COOLED CIRCULAR PIPE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND ANALYSIS OF WIND TURBINE BLADES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND OPTIMISATION OF ROLLER CONVEYOR SYSTEM,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,GESTURE CONTROLLED ROBOTIC ARM USING QUERY STRINGS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,THE ROLE OF WOMEN EMPOWERMENT AND ORGANIZATIONAL AGILITY TOWARD THE RESILIENCE OF DISASTER-AFFECTED BATIK SMALL MEDIUM ENTERPRISES: AN EFFORT TO OVERCOME TECHNOLOGY DISRUPTIVE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EXPERIMENTAL STUDIES ON SOLAR ALUMINIUM CAN AIR HEATER WITH AND WITHOUT LATENT HEAT STORAGE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,STIFFNESS OF A SINGLE LAYERED CABLE ASSEMBLY OVER A SHEAVE WITH INTERNAL FRICTION,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,STUDY OF MECHANICAL AND METALLURGICAL BEHAVIOUR OF HYBRID ALUMINIUM COMPOSITE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,GLOBAL BEHAVIOUR OF THIRD ORDER NEUTRAL DELAY DIFFERENCE EQUATIONS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FLUENT ANALYSIS OF SHELL AND TUBEHEAT EXCHANGER USING NANOFLUIDS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EXPERIMENTAL INVESTIGATIONS ON PERFORMANCE AND EMISSION CHARACTERISTICS OF A DIRECT INJECTION DIESEL ENGINE USING CANOLA OIL BIODIESEL WITH EXHAUST GAS RECIRCULATION (EGR),Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,STRUCTURAL ANALYSIS OF PISTON BY USING VARIOUS ALUMINIUM ALLOYS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EFFECT OF ABRASIVE MATERIAL ON SURFACE ROUGHNESS IN AN ABRASIVE JET MACHINING (AJM),Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN OF FINS TO MAXIMIZE THE HEAT TRANSFER RATE FROM THE ENGINE CYLINDER,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,A STUDY ON THE COMBUSTION CHARACTERISTICS ACCORDING TO THE SHAPE OF ENGINE PISTON HEAD,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,"EFFECT OF EDM PROCESS PARAMETERS ON MATERIAL REMOVAL RATE, SURFACE ROUGHNESS & TOOL WEAR RATE",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESUPERHEATER NOZZLE SYSTEMS SPRAY MODEL FOR DROPLET SIZES BASED ON THE LINEAR INSTABILITY SYSTEM ANALYSIS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,PARAMETRIC ANALYSIS OF WIRE EDM PROCESS VARIABLES USING GREY ANALYSIS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DIAGNOSIS OF GEARBOX FAULT USING ACOUSTIC SIGNAL,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,INVESTIGATION ON MECHANICAL BEHAVIOUR OF GLASS FIBER REINFORCED WITH POLYURETHANE FOAM AND HONEYCOMB,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,STUDY ON PERFORMANCE OF DIESEL ENGINE BY USING COTTON SEED METHYL ESTERS ALONG WITH ADDITIVE AS ALTERNATIVE FUEL,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EXPERIMENTAL INVESTIGATION ON PEAK TEMPERATURE AND TENSILE STRENGTH DURING PLASMA ARC WELDING OF SS-316,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SUICIDAL BEHAVIOR PREDICTION USING DATA MINING TECHNIQUES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,AN EXPERIMENTAL INVESTIGATION ON A36 CARBON STEEL IN SUBMERGED ARC WELDED JOINTS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FLEXURAL MECHANISMS FOR HIGH PRECISE SCANNING APPLICATIONS: A REVIEW,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND EVALUATION OF PERFORMANCE OF SOLAR AIR HEATER,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN OF LOW POWER AND DELAY SRAM MEMORY FOR SMART VEHICLES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SPWM BASED MATRIX CONVERTER FOR INDUSTRIAL APPLICATION-MATLAB SIMULATION,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,ACTIVE VIBRATION CONTROL OF COMPOSITE BEAM,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,ENHANCEMENT OF REFRIGERATION EFFECT USING FLUE GASES FROM CHIMNEY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,TECHNOLOGY ADOPTION MODELS: A CRITICAL REVIEW FOR SMES IN ODISHA,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,MODELLING OF A SUSPENSION SYSTEM IN A CAR,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN OF ACTIVE AND ADAPTIVE SUSPENSION SYSTEM WITH PNEUMATIC CYLINDER,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,OPTIMIZATION OF PROCESS PARAMETERS IN CNC PLANE TURNING LATHE USING MATLAB,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,OPTIMIZATION OF PROCESS PARAMETERS IN CNC PLANE TURNING LATHE USING MATLAB,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EFFECT OF THIN FILM COATING IN ARC WELDING OF LOW CARBON STEEL,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SOFT COMPUTING TECHNIQUES FOR EPILEPSY DIAGNOSIS- A CASE STUDY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,CONDITION MONITORING OF TURBINE USING IOT,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,PREPARATION AND MODELLING OF COMPOSITE MATERIALS (POLYESTERALUMINA) AS IMPLANT IN HUMAN BODY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FACTORS AFFECTING MOBILE BANKING ADOPTION BEHAVIOR IN NORTH EASTERN STATES OF INDIA,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DYNAMICS OF MOBILE BANKING ADOPTION BEHAVIOR IN NORTH EASTERN STATES OF INDIA,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,ENHANCING THE FIGURE OF MERIT IN Zn4Sb3 FOR ITS USE IN HIGH TEMPERATURE AUTOMOTIVE APPLICATIONS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,LATHE PERFORMANCE MONITORING USING IOT,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,A COMPLETE COMPARISON TO DESIGN COMPLEMENTARY FILTER AND KALMAN FILTER FOR AERIAL VEHICLE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,APPLICATION OF THE ANT COLONY ALGORITHM TO OPTIMIZE THE SYNTHESIS OF HEAT-INTEGRATED DISTILLATION SEQUENCES FOR 6-COMPONENTS (C4-C7),Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,MODELLING BY THE ASYMPTOTIC METHOD IN GEOMETRICALLY NON-LINEARITY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FORMATION OF A BASIC MANAGEMENT STRATEGY FOR A CONSTRUCTION ORGANIZATION IN THE IMPLEMENTATION OF PROJECTS OF REDEVELOPMENT OF MAJOR URBAN AREAS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SMART ELECTRIC CONTROL SYSTEM USING PLC & HMI,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,COMPARATIVE STUDY OF THE MACHINING CHARACTERISTICS OF EN24 AND HARDENED EN24 DURING CNC TURNING,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,EMPIRICAL EVALUATION OF SERVICE INVENTORY: BASED ON DECISION MAKING AND TIME SAVING,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SUPPLY CHAIN MANAGEMENT SYSTEM WITH MAINTENANCE STRATEGY FOR REIMBURSEMENT OF GROWTH IN INDUSTRY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,PARAMETRIC MODELING AND OPTIMIZATION OF KERF WIDTH DURING WEDM OF Al359/SiCp COMPOSITE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,POROSITY STUDIES ON ELECTRON BEAM WELDING OF COPPER ALLOYS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND ANALYSIS OF HUMAN POWERED HYBRID VEHICLE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,IMPACT OF SERVICE QUALITY ON SERVICE LOYALTY IN STRENGTHENING CUSTOMER RELATIONSHIP IN TELECOM SERVICES,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,CHANGE IN MECHANICAL PROPERTIES AND MICROSTRUCTURE AFTER UNIAXIAL COLD ROLLING OF AL 6061 ALLOYS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,GEOMETRIC AND MATHEMATICAL ANALYSIS OF FORGING TOOLS FOR ROLLER BODIES IN BEARINGS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,CHARACTERIZATION OF DELAMINATION BEHAVIOR OF CARBON/EPOXY LAMINATES USING DOUBLE CANTILEVER BEAM (DCB) SPECIMENS,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,AN EMPIRICAL STUDY OF CONSUMER PERCEPTION AND LOYALTY AS FACTORS OF THE SELECTION OF PRIVATE LABEL BRANDS AT SELECT RETAIL STORES OF PUNE WITH SPECIAL REFERENCE TO ORGANIZED RETAILING,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,DESIGN AND FABRICATION OF CRANK MECHANISM AND AUTOMOTIVE ARRANGEMENT FOR HYDRAULIC JACK FOR LIFTING LIGHT WEIGHT VEHICLE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,FRICTIONAL LOSSES AND EFFICIENCY EVALUATION OF A PNEUMATICALLY DRIVEN TWO-WHEELER,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,KELVIN - HELMHOLTZ INSTABILITY OF SUPERIMPOSED FERROFLUIDS IN THE PRESENCE OF PERIODIC TANGENTIAL MAGNETIC FIELD,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,HIGH DATA-RATE SDR FOR V2V COMMUNICATION USING XILINX SYSTEM GENERATOR,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,MAINTENANCE ANALYSIS OF A BUTT THIMBLE REMOVAL STATION IN ALUMINUM PLANT,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,A STUDY ON EMPLOYEE ENGAGEMENT DRIVING FACTORS AND THEIR IMPACT OVER EMPLOYEE SATISFACTION - AN EMPIRICAL EVIDENCE FROM INDIAN IT INDUSTRY,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,"ANALYSIS, INVESTIGATION AND TESTING OF ADAPTABILITY OF PLASMA ARC WELDING FOR MILD STEEL PLATES",Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,REVIEW ON DESIGN OF COMPLIANT MECHANISM FOR AUTOMOTIVE APPLICATION – A TOPLOGY OPTIMIZATION APPROACH,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,MECHANICAL PROPERTIES OF PARTICLEBOARDS BASED ON MINT WASTE MANUFACTURED FROM DIFFERENT CONTENT OF UREA FORMALDEHYDE ADHESIVE,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SIGNIFICANCE OF RESEARCH DESIGN IN SUPPLY CHAIN MANAGEMENT FOR SMALL AND MEDIUM ENTERPRISES ,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SIGNIFICANCE OF AN EMPLOYEE AND TEAM SATISFACTION FOR AUGMENTATION AND SUCCESSFULNESS OF AN ORGANIZATION ,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006631,25-Apr-18,Journal,661889540,International Journal of Mechanical Engineering and Technology,J,IAEME Publication,-,2018,9,4,Article,SECURE AND COST EFFECTIVE USER REVOCATION MECHANISM FOR DATA ANALYSIS IN THE CLOUD,Single Article missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180427-003587,27-Apr-18,Journal,79255799,Journal of Maritime Research,J,Universidad de Cantabria,-,2016,13,3,Issue,-,Whole issue missing,Missing content,-,-,SPI
Week-17,180422-004121,22-Apr-18,Journal,76507899,Medicine (United States),J,E-flow Lippincott Williams and Wilkins,-,2018,97,16,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180425-006475,25-Apr-18,Journal,77137999,Journal of Materials in Civil Engineering,J,E-flow ASCE,-,2018,30,4,Article,Determination of Crumb Rubber Content of Asphalt Rubber Binders,Single Article missing,Missing content,-,-,Thomson Digital
Week-17,180427-002427,27-Apr-18,Journal,78037099,Academy of Management Review,J,Academy of Management,-,1987,12,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180427-002352,27-Apr-18,Journal,78037099,Academy of Management Review,J,Academy of Management,-,1985,10,4,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180426-000515,26-Apr-18,Journal,322384499,Quaderni di Geofisica,J,Istituto Nazionale di Geofisica e Vulcanologia,-,2013,2013,113,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180426-000479,26-Apr-18,Journal,77107499,Geografia Fisica e Dinamica Quaternaria,J,Comitato Glaciologico Italiano,-,1990,13,2,Issue,-,Whole issue missing,Missing content,-,-,Innodata Isogen Inc
Week-17,180423-001075,23-Apr-18,Journal,79935599,Frontiers in Systems Neuroscience,J,Frontiers Research Foundation,-,2018,12,-,Article,Smooth Pursuit Eye Movement of Monkeys Naive to Laboratory Setups With Pictures and Artificial Stimuli,Single Article missing,Missing content,-,-,Spi
Week-17,180426-007871,26-Apr-18,Journal,295678699,Siberian Electronic Mathematical Reports,J,Sobolev Institute of Mathematics,-,2018,15,-,Article,Some problems of regularity of f-quasimetrics,Single Article missing,Missing content,-,-,Thomson Digital
